,BORO,PRECINCT,STATISTICAL_MURDER_FLAG,Latitude,Longitude,Lon_Lat,datetime,year,month,day,day_of_week_name
22843,QUEENS,113,False,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007),2020-05-03 04:41:00+00:00,2020,5,04:41:00,Sunday
22844,BRONX,47,False,40.64233432700007,-74.02395641899994,POINT (-74.02395641899994 40.64233432700007),2020-09-04 17:00:00+00:00,2020,9,17:00:00,Friday
22845,STATEN ISLAND,121,False,40.66790942700004,-73.93260042799993,POINT (-73.93260042799993 40.66790942700004),2020-05-11 17:06:00+00:00,2020,5,17:06:00,Monday
22846,QUEENS,114,False,40.66232575800007,-73.88908632899995,POINT (-73.88908632899995 40.662325758000065),2020-08-18 16:45:00+00:00,2020,8,16:45:00,Tuesday
22847,BROOKLYN,71,False,40.63720462200007,-74.122566738,POINT (-74.122566738 40.63720462200007),2020-07-05 20:35:00+00:00,2020,7,20:35:00,Sunday
22848,QUEENS,103,False,40.832550421000064,-73.86411778799999,POINT (-73.86411778799999 40.832550421000064),2020-05-23 03:51:00+00:00,2020,5,03:51:00,Saturday
22849,QUEENS,106,False,40.68442022300008,-73.78257211399993,POINT (-73.78257211399993 40.684420223000075),2020-10-07 21:40:00+00:00,2020,10,21:40:00,Wednesday
22850,BRONX,43,False,40.699578763000034,-73.79403804299993,POINT (-73.79403804299993 40.699578763000034),2020-11-10 00:22:00+00:00,2020,11,00:22:00,Tuesday
22851,MANHATTAN,23,False,40.69445255600005,-73.97800030799993,POINT (-73.97800030799993 40.694452556000044),2020-05-16 01:09:00+00:00,2020,5,01:09:00,Saturday
22852,BRONX,50,False,40.67824325500004,-73.89550970099998,POINT (-73.89550970099998 40.67824325500004),2020-05-26 04:15:00+00:00,2020,5,04:15:00,Tuesday
22853,BRONX,48,False,40.75544300500008,-73.94342324599995,POINT (-73.94342324599995 40.755443005000075),2020-07-27 02:00:00+00:00,2020,7,02:00:00,Monday
22854,BRONX,43,False,40.71246411200008,-73.82835619399998,POINT (-73.82835619399998 40.712464112000085),2020-03-09 22:32:00+00:00,2020,3,22:32:00,Monday
22855,QUEENS,115,True,40.74500029700005,-73.87012832399995,POINT (-73.87012832399995 40.74500029700005),2020-09-30 00:46:00+00:00,2020,9,00:46:00,Wednesday
22856,QUEENS,113,False,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007),2020-02-17 22:28:00+00:00,2020,2,22:28:00,Monday
22857,BROOKLYN,77,False,40.65269512700007,-73.96284167499994,POINT (-73.96284167499994 40.65269512700007),2020-03-04 16:26:00+00:00,2020,3,16:26:00,Wednesday
22858,BROOKLYN,73,False,40.800880893000055,-73.94095380699997,POINT (-73.94095380699997 40.800880893000055),2020-08-03 00:13:00+00:00,2020,8,00:13:00,Monday
22859,BROOKLYN,79,False,40.79896399800003,-73.95031371999994,POINT (-73.95031371999994 40.79896399800003),2020-07-20 07:00:00+00:00,2020,7,07:00:00,Monday
22860,STATEN ISLAND,121,False,40.670366460000025,-73.91284696199995,POINT (-73.91284696199995 40.670366460000025),2020-09-17 21:10:00+00:00,2020,9,21:10:00,Thursday
22861,BRONX,43,False,40.84349079400005,-73.88979626899999,POINT (-73.88979626899999 40.843490794000054),2020-10-09 06:00:00+00:00,2020,10,06:00:00,Friday
22862,BROOKLYN,75,False,40.66121173900007,-73.76380052199994,POINT (-73.76380052199994 40.66121173900007),2020-09-27 03:23:00+00:00,2020,9,03:23:00,Sunday
22863,BROOKLYN,77,False,40.87524468400005,-73.85106369699997,POINT (-73.85106369699997 40.87524468400005),2020-07-28 22:45:00+00:00,2020,7,22:45:00,Tuesday
22864,BROOKLYN,83,False,40.69225907600002,-73.95026341599998,POINT (-73.95026341599998 40.69225907600002),2020-02-08 22:06:00+00:00,2020,2,22:06:00,Saturday
22865,BROOKLYN,77,False,40.66269280500006,-73.88830715999995,POINT (-73.88830715999995 40.66269280500006),2020-04-30 14:25:00+00:00,2020,4,14:25:00,Thursday
22866,BRONX,48,False,40.65775788800004,-73.95177405399994,POINT (-73.95177405399994 40.65775788800004),2020-08-31 20:45:00+00:00,2020,8,20:45:00,Monday
22867,BROOKLYN,73,False,40.81351157400008,-73.91768103899994,POINT (-73.91768103899994 40.813511574000074),2020-07-02 18:41:00+00:00,2020,7,18:41:00,Thursday
22868,BROOKLYN,75,False,40.58775026200004,-73.80986825599996,POINT (-73.80986825599996 40.58775026200004),2020-07-08 15:26:00+00:00,2020,7,15:26:00,Wednesday
22869,BRONX,40,False,40.670366460000025,-73.91284696199995,POINT (-73.91284696199995 40.670366460000025),2020-09-07 21:44:00+00:00,2020,9,21:44:00,Monday
22870,BRONX,44,False,40.75627543400003,-73.94501432899995,POINT (-73.94501432899995 40.75627543400003),2020-07-05 02:55:00+00:00,2020,7,02:55:00,Sunday
22871,QUEENS,113,False,40.67162408600007,-73.925289503,POINT (-73.925289503 40.67162408600007),2020-04-06 23:10:00+00:00,2020,4,23:10:00,Monday
22872,BRONX,47,True,40.86377311300004,-73.92219584099996,POINT (-73.92219584099996 40.86377311300004),2020-09-10 11:08:00+00:00,2020,9,11:08:00,Thursday
22873,BROOKLYN,70,False,40.70405561800004,-73.76949515699994,POINT (-73.76949515699994 40.70405561800004),2020-07-07 20:20:00+00:00,2020,7,20:20:00,Tuesday
22874,QUEENS,113,False,40.69716921200006,-73.94374677499997,POINT (-73.94374677499997 40.69716921200006),2020-12-21 12:44:00+00:00,2020,12,12:44:00,Monday
22875,BROOKLYN,67,False,40.68050935700006,-73.75287988099996,POINT (-73.75287988099996 40.68050935700006),2020-01-07 16:43:00+00:00,2020,1,16:43:00,Tuesday
22876,BRONX,52,False,40.63018538100005,-73.973676658,POINT (-73.973676658 40.63018538100005),2020-10-19 07:03:00+00:00,2020,10,07:03:00,Monday
22877,BROOKLYN,71,False,40.69716921200006,-73.94374677499997,POINT (-73.94374677499997 40.69716921200006),2020-12-20 02:00:00+00:00,2020,12,02:00:00,Sunday
22878,BRONX,46,False,40.632039881000026,-73.901234807,POINT (-73.901234807 40.632039881000026),2020-06-25 23:20:00+00:00,2020,6,23:20:00,Thursday
22879,BROOKLYN,77,True,40.66629650100003,-73.95083788699996,POINT (-73.95083788699996 40.66629650100003),2020-07-15 02:10:00+00:00,2020,7,02:10:00,Wednesday
22880,BRONX,46,False,40.67757890000007,-73.91175235899993,POINT (-73.91175235899993 40.67757890000007),2020-05-25 00:40:00+00:00,2020,5,00:40:00,Monday
22881,BROOKLYN,70,True,40.66232575800007,-73.88908632899995,POINT (-73.88908632899995 40.662325758000065),2020-08-14 16:00:00+00:00,2020,8,16:00:00,Friday
22882,BROOKLYN,90,True,40.63331237900008,-73.92115308499997,POINT (-73.92115308499997 40.633312379000074),2020-06-23 21:33:00+00:00,2020,6,21:33:00,Tuesday
22883,QUEENS,101,False,40.80909262600005,-73.92585406199998,POINT (-73.92585406199998 40.809092626000044),2020-09-06 21:10:00+00:00,2020,9,21:10:00,Sunday
22884,BROOKLYN,81,False,40.83858121200007,-73.91311087699995,POINT (-73.91311087699995 40.83858121200007),2020-09-25 22:23:00+00:00,2020,9,22:23:00,Friday
22885,BROOKLYN,71,False,40.78998195600008,-73.97056191299998,POINT (-73.97056191299998 40.789981956000084),2020-06-20 01:40:00+00:00,2020,6,01:40:00,Saturday
22886,BRONX,52,True,40.699387494000064,-73.72831499699998,POINT (-73.72831499699998 40.699387494000064),2020-07-20 23:44:00+00:00,2020,7,23:44:00,Monday
22887,QUEENS,103,False,40.66196424000003,-73.889912338,POINT (-73.889912338 40.66196424000003),2020-06-29 23:38:00+00:00,2020,6,23:38:00,Monday
22888,QUEENS,104,False,40.59368532700007,-73.75907037999998,POINT (-73.75907037999998 40.59368532700007),2020-08-05 20:01:00+00:00,2020,8,20:01:00,Wednesday
22889,BROOKLYN,73,False,40.86370044700004,-73.90572447299998,POINT (-73.90572447299998 40.86370044700004),2020-10-07 22:41:00+00:00,2020,10,22:41:00,Wednesday
22890,BROOKLYN,79,False,40.69539152700002,-73.97940641699995,POINT (-73.97940641699995 40.69539152700002),2020-08-30 04:11:00+00:00,2020,8,04:11:00,Sunday
22891,BROOKLYN,70,True,40.79819332400008,-73.96735102799995,POINT (-73.96735102799995 40.798193324000074),2020-09-02 20:40:00+00:00,2020,9,20:40:00,Wednesday
22892,MANHATTAN,25,True,40.76077656700004,-73.87208653299997,POINT (-73.87208653299997 40.76077656700004),2020-11-21 15:38:00+00:00,2020,11,15:38:00,Saturday
22893,BROOKLYN,67,False,40.82816046300008,-73.91813265899998,POINT (-73.91813265899998 40.82816046300008),2020-08-02 15:43:00+00:00,2020,8,15:43:00,Sunday
22894,BROOKLYN,73,False,40.70372081700003,-73.93809683099995,POINT (-73.93809683099995 40.70372081700003),2020-06-23 23:38:00+00:00,2020,6,23:38:00,Tuesday
22895,BRONX,46,False,40.67873123800007,-73.95298829699995,POINT (-73.95298829699995 40.67873123800007),2020-07-17 23:38:00+00:00,2020,7,23:38:00,Friday
22896,BRONX,48,False,40.66600514800007,-73.92903017799993,POINT (-73.92903017799993 40.66600514800007),2020-06-23 18:18:00+00:00,2020,6,18:18:00,Tuesday
22897,BROOKLYN,75,False,40.68280824200008,-73.78215191799995,POINT (-73.78215191799995 40.68280824200008),2020-08-17 16:12:00+00:00,2020,8,16:12:00,Monday
22898,BROOKLYN,73,False,40.81888137300007,-73.91927129699997,POINT (-73.91927129699997 40.81888137300007),2020-01-16 19:55:00+00:00,2020,1,19:55:00,Thursday
22899,BROOKLYN,67,False,40.81039601900005,-73.92531074499993,POINT (-73.92531074499993 40.81039601900005),2020-08-22 07:10:00+00:00,2020,8,07:10:00,Saturday
22900,BRONX,41,False,40.627004560000046,-73.92481708399998,POINT (-73.92481708399998 40.627004560000046),2020-05-14 17:55:00+00:00,2020,5,17:55:00,Thursday
22901,BRONX,40,False,40.66081511600004,-73.90992190699995,POINT (-73.90992190699995 40.66081511600004),2020-05-17 10:11:00+00:00,2020,5,10:11:00,Sunday
22902,BROOKLYN,73,True,40.74376638800004,-73.98797324599997,POINT (-73.98797324599997 40.74376638800004),2020-06-22 08:40:00+00:00,2020,6,08:40:00,Monday
22903,BROOKLYN,75,False,40.69293103200005,-73.93790851499993,POINT (-73.93790851499993 40.692931032000054),2020-06-01 17:34:00+00:00,2020,6,17:34:00,Monday
22904,BRONX,48,True,40.74084564500004,-73.87592833199994,POINT (-73.87592833199996 40.740845645000036),2020-08-02 23:47:00+00:00,2020,8,23:47:00,Sunday
22905,MANHATTAN,23,False,40.81915052700003,-73.93718378399994,POINT (-73.93718378399994 40.81915052700003),2020-07-02 23:03:00+00:00,2020,7,23:03:00,Thursday
22906,BROOKLYN,70,False,40.68573773900005,-73.87476166599998,POINT (-73.87476166599998 40.68573773900005),2020-08-15 16:03:00+00:00,2020,8,16:03:00,Saturday
22907,QUEENS,113,False,40.81144646400003,-73.91618440899998,POINT (-73.916184409 40.81144646400003),2020-07-13 00:40:00+00:00,2020,7,00:40:00,Monday
22908,BROOKLYN,70,False,40.66640577000004,-73.75247434199997,POINT (-73.75247434199997 40.66640577000004),2020-08-19 15:53:00+00:00,2020,8,15:53:00,Wednesday
22909,QUEENS,101,False,40.66636295200004,-73.88869391999998,POINT (-73.88869391999998 40.66636295200004),2020-02-19 20:24:00+00:00,2020,2,20:24:00,Wednesday
22910,BRONX,49,True,40.84588066600002,-73.88617794499999,POINT (-73.88617794499999 40.84588066600002),2020-05-02 15:18:00+00:00,2020,5,15:18:00,Saturday
22911,BROOKLYN,76,False,40.74376638800004,-73.98797324599997,POINT (-73.98797324599997 40.74376638800004),2020-08-18 23:46:00+00:00,2020,8,23:46:00,Tuesday
22912,BROOKLYN,70,False,40.64098372500007,-74.08692657299997,POINT (-74.08692657299997 40.64098372500007),2020-11-29 15:00:00+00:00,2020,11,15:00:00,Sunday
22913,BROOKLYN,79,False,40.677490086000034,-73.93032305199995,POINT (-73.93032305199996 40.677490086000034),2020-08-09 22:40:00+00:00,2020,8,22:40:00,Sunday
22914,QUEENS,103,False,40.86413608500004,-73.91918020999998,POINT (-73.91918020999998 40.86413608500004),2020-04-08 07:50:00+00:00,2020,4,07:50:00,Wednesday
22915,MANHATTAN,28,False,40.81763060200007,-73.93838828999998,POINT (-73.93838828999998 40.81763060200007),2020-10-31 19:04:00+00:00,2020,10,19:04:00,Saturday
22916,BRONX,43,False,40.695640535000045,-73.85139999399996,POINT (-73.85139999399996 40.695640535000045),2020-03-10 01:37:00+00:00,2020,3,01:37:00,Tuesday
22917,QUEENS,103,False,40.64313595500005,-73.95066757499995,POINT (-73.95066757499995 40.64313595500005),2020-06-28 17:17:00+00:00,2020,6,17:17:00,Sunday
22918,BROOKLYN,90,False,40.69677804900005,-73.94655639599996,POINT (-73.94655639599996 40.69677804900005),2020-08-02 01:00:00+00:00,2020,8,01:00:00,Sunday
22919,BROOKLYN,77,False,40.648434646000055,-74.01583234499998,POINT (-74.01583234499998 40.648434646000055),2020-07-15 02:10:00+00:00,2020,7,02:10:00,Wednesday
22920,BRONX,46,True,40.68899961100004,-73.93624626899998,POINT (-73.93624626899998 40.688999611000035),2020-09-12 01:48:00+00:00,2020,9,01:48:00,Saturday
22921,BRONX,46,False,40.670366460000025,-73.91284696199995,POINT (-73.91284696199995 40.670366460000025),2020-06-01 23:30:00+00:00,2020,6,23:30:00,Monday
22922,BROOKLYN,73,True,40.72678564400008,-73.97686757799994,POINT (-73.97686757799994 40.726785644000074),2020-11-10 05:43:00+00:00,2020,11,05:43:00,Tuesday
22923,BRONX,41,False,40.58989372800004,-73.80807989899995,POINT (-73.80807989899995 40.58989372800005),2020-12-03 08:50:00+00:00,2020,12,08:50:00,Thursday
22924,BROOKLYN,71,False,40.64520527800004,-73.92485423199997,POINT (-73.92485423199997 40.64520527800004),2020-09-02 19:45:00+00:00,2020,9,19:45:00,Wednesday
22925,BRONX,42,True,40.72031486900005,-73.73234231699998,POINT (-73.73234231699998 40.72031486900005),2020-08-28 20:58:00+00:00,2020,8,20:58:00,Friday
22926,QUEENS,104,False,40.695778596000025,-73.94579267699999,POINT (-73.94579267699999 40.695778596000025),2020-12-06 16:48:00+00:00,2020,12,16:48:00,Sunday
22927,BROOKLYN,73,False,40.66475763100004,-73.94680553199998,POINT (-73.94680553199998 40.664757631000036),2020-05-21 17:02:00+00:00,2020,5,17:02:00,Thursday
22928,BROOKLYN,81,False,40.83956042800003,-73.91594298999998,POINT (-73.91594298999998 40.839560428000034),2020-08-24 00:18:00+00:00,2020,8,00:18:00,Monday
22929,BRONX,41,True,40.85227171500002,-73.92058628899997,POINT (-73.92058628899998 40.85227171500002),2020-05-23 17:40:00+00:00,2020,5,17:40:00,Saturday
22930,MANHATTAN,28,False,40.64971987400003,-73.96312802699998,POINT (-73.96312802699998 40.64971987400003),2020-03-13 00:32:00+00:00,2020,3,00:32:00,Friday
22931,BROOKLYN,75,True,40.67467676300004,-73.94020752699998,POINT (-73.94020752699998 40.67467676300004),2020-03-09 09:15:00+00:00,2020,3,09:15:00,Monday
22932,MANHATTAN,9,False,40.68927245800006,-73.94364165399996,POINT (-73.94364165399996 40.68927245800006),2020-05-28 22:11:00+00:00,2020,5,22:11:00,Thursday
22933,MANHATTAN,34,False,40.62611213200007,-73.99244347999998,POINT (-73.99244347999998 40.62611213200007),2020-05-15 15:26:00+00:00,2020,5,15:26:00,Friday
22934,QUEENS,103,False,40.69000723900008,-73.92747572399996,POINT (-73.92747572399996 40.690007239000074),2020-10-24 19:46:00+00:00,2020,10,19:46:00,Saturday
22935,BROOKLYN,73,False,40.79933589800004,-73.96098641499998,POINT (-73.96098641499998 40.79933589800004),2020-06-08 22:40:00+00:00,2020,6,22:40:00,Monday
22936,BROOKLYN,71,True,40.842531801000064,-73.830120444,POINT (-73.830120444 40.842531801000064),2020-10-21 22:18:00+00:00,2020,10,22:18:00,Wednesday
22937,STATEN ISLAND,121,False,40.69409828200002,-73.93426883799998,POINT (-73.93426883799998 40.69409828200002),2020-09-14 12:55:00+00:00,2020,9,12:55:00,Monday
22938,QUEENS,114,False,40.84507992600004,-73.89264894999997,POINT (-73.89264894999997 40.84507992600004),2020-06-15 19:15:00+00:00,2020,6,19:15:00,Monday
22939,BRONX,49,False,40.68674841800004,-73.94604160299998,POINT (-73.94604160299998 40.68674841800004),2020-09-16 20:25:00+00:00,2020,9,20:25:00,Wednesday
22940,QUEENS,105,False,40.65087729100002,-73.93130224699998,POINT (-73.93130224699998 40.65087729100002),2020-11-12 01:30:00+00:00,2020,11,01:30:00,Thursday
22941,BROOKLYN,69,False,40.67312817700008,-73.94462864499997,POINT (-73.94462864499997 40.67312817700008),2020-04-11 22:50:00+00:00,2020,4,22:50:00,Saturday
22942,BROOKLYN,88,True,40.83778161800007,-73.91945797099999,POINT (-73.91945797099999 40.83778161800007),2020-09-01 22:20:00+00:00,2020,9,22:20:00,Tuesday
22943,BROOKLYN,75,False,40.69969571000007,-73.98169156899996,POINT (-73.98169156899996 40.69969571000007),2020-09-27 03:23:00+00:00,2020,9,03:23:00,Sunday
22944,BRONX,49,False,40.84588066600002,-73.88617794499999,POINT (-73.88617794499999 40.84588066600002),2020-05-02 15:18:00+00:00,2020,5,15:18:00,Saturday
22945,MANHATTAN,26,False,40.84602005300008,-73.88837886,POINT (-73.88837886 40.846020053000075),2020-07-30 10:55:00+00:00,2020,7,10:55:00,Thursday
22946,BROOKLYN,79,False,40.66821599900004,-73.93117624799999,POINT (-73.93117624799999 40.66821599900004),2020-10-13 23:40:00+00:00,2020,10,23:40:00,Tuesday
22947,BROOKLYN,75,False,40.75512417800008,-73.90856356099994,POINT (-73.90856356099994 40.75512417800008),2020-06-19 23:00:00+00:00,2020,6,23:00:00,Friday
22948,QUEENS,103,False,40.65838141500007,-73.88618429299999,POINT (-73.88618429299999 40.65838141500007),2020-09-04 12:10:00+00:00,2020,9,12:10:00,Friday
22949,MANHATTAN,23,False,40.81600451200006,-73.94131972799995,POINT (-73.94131972799995 40.81600451200006),2020-07-05 01:39:00+00:00,2020,7,01:39:00,Sunday
22950,BRONX,44,False,40.63306790400002,-73.92497238099996,POINT (-73.92497238099996 40.63306790400002),2020-11-16 18:16:00+00:00,2020,11,18:16:00,Monday
22951,QUEENS,114,False,40.680048726000045,-73.77590919399995,POINT (-73.77590919399995 40.680048726000045),2020-01-15 19:35:00+00:00,2020,1,19:35:00,Wednesday
22952,BRONX,46,False,40.815929553000046,-73.94516735699995,POINT (-73.94516735699995 40.815929553000046),2020-07-15 22:55:00+00:00,2020,7,22:55:00,Wednesday
22953,MANHATTAN,9,False,40.63681896700007,-74.11865312699997,POINT (-74.11865312699999 40.63681896700007),2020-12-22 21:20:00+00:00,2020,12,21:20:00,Tuesday
22954,MANHATTAN,32,False,40.63331237900008,-73.92115308499997,POINT (-73.92115308499997 40.633312379000074),2020-09-27 00:24:00+00:00,2020,9,00:24:00,Sunday
22955,MANHATTAN,34,False,40.86436863500006,-73.86544107799993,POINT (-73.86544107799993 40.86436863500006),2020-01-20 04:50:00+00:00,2020,1,04:50:00,Monday
22956,MANHATTAN,28,False,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007),2020-08-27 11:35:00+00:00,2020,8,11:35:00,Thursday
22957,BROOKLYN,70,False,40.65928182300007,-73.91489063799997,POINT (-73.91489063799997 40.65928182300007),2020-08-23 23:36:00+00:00,2020,8,23:36:00,Sunday
22958,MANHATTAN,32,False,40.656622611000046,-73.90498993699998,POINT (-73.90498993699998 40.656622611000046),2020-08-09 04:26:00+00:00,2020,8,04:26:00,Sunday
22959,BROOKLYN,77,False,40.80721846200005,-73.92241727499999,POINT (-73.92241727499999 40.807218462000044),2020-12-24 21:10:00+00:00,2020,12,21:10:00,Thursday
22960,BROOKLYN,79,True,40.63203652900006,-74.12224020199994,POINT (-74.12224020199994 40.63203652900006),2020-11-22 23:15:00+00:00,2020,11,23:15:00,Sunday
22961,BROOKLYN,67,True,40.65809611100008,-73.95326594399995,POINT (-73.95326594399995 40.65809611100008),2020-08-26 00:55:00+00:00,2020,8,00:55:00,Wednesday
22962,QUEENS,101,True,40.83535328100004,-73.88475043899997,POINT (-73.88475043899997 40.83535328100004),2020-05-18 00:29:00+00:00,2020,5,00:29:00,Monday
22963,BROOKLYN,77,False,40.68674841800004,-73.94604160299998,POINT (-73.94604160299998 40.68674841800004),2020-08-14 17:25:00+00:00,2020,8,17:25:00,Friday
22964,BROOKLYN,69,True,40.67265871800004,-73.89076708999994,POINT (-73.89076708999994 40.67265871800004),2020-07-13 02:53:00+00:00,2020,7,02:53:00,Monday
22965,BROOKLYN,75,True,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007),2020-09-21 01:21:00+00:00,2020,9,01:21:00,Monday
22966,MANHATTAN,25,False,40.66646466200007,-73.90410359499998,POINT (-73.904103595 40.66646466200007),2020-07-17 16:20:00+00:00,2020,7,16:20:00,Friday
22967,QUEENS,114,False,40.81932048600004,-73.915383261,POINT (-73.915383261 40.81932048600004),2020-06-14 16:58:00+00:00,2020,6,16:58:00,Sunday
22968,BROOKLYN,77,False,40.833628590000046,-73.89520062899999,POINT (-73.89520062899999 40.833628590000046),2020-01-09 11:30:00+00:00,2020,1,11:30:00,Thursday
22969,QUEENS,103,False,40.68636981000003,-73.91459284799998,POINT (-73.91459284799998 40.68636981000003),2020-12-20 15:08:00+00:00,2020,12,15:08:00,Sunday
